Large Lines,OK,,,,,,,,,
,,,,,,,,,,
Row Labels,Sum of Shipped Quantity,%,Cumul %,Classification,Days on Hand,Daily Demand,Units on Hand,Item Cube,Cube on Hand,Bins Needed
193479,20,0.0%,62.3%,A,3,1,2,0.331665509,0.8,1
65323,20,0.0%,62.3%,A,3,1,2,0.225998264,0.5,1
205450,20,0.0%,62.3%,A,3,1,2,0.191388889,0.4,1
67625,20,0.0%,62.3%,A,3,1,2,0.322055556,0.7,1
211864,20,0.0%,62.3%,A,3,1,2,0.041967593,0.1,1
67378,20,0.0%,62.3%,A,3,1,2,0.075111111,0.2,1
144874,20,0.0%,62.3%,A,3,1,2,0.178021991,0.4,1
134585,20,0.0%,62.3%,A,3,1,2,0.184126736,0.4,1
159975,20,0.0%,62.3%,A,3,1,2,0.334140625,0.8,1
176639,20,0.0%,62.3%,A,3,1,2,0.277604167,0.6,1
150110,20,0.0%,62.3%,A,3,1,2,0.338722222,0.8,1
134646,20,0.0%,62.3%,A,3,1,2,0.117833333,0.3,1
136729,20,0.0%,62.3%,A,3,1,2,0.282222222,0.7,1
187236,20,0.0%,62.3%,A,3,1,2,0.437065972,1.0,1
65134,20,0.0%,62.3%,A,3,1,2,0.182326389,0.4,1
208661,20,0.0%,62.3%,A,3,1,2,0.1155,0.3,1
136797,20,0.0%,62.3%,A,3,1,2,0.143083333,0.3,1
176684,20,0.0%,62.3%,A,3,1,2,0.325572917,0.8,1
83481,20,0.0%,62.4%,A,3,1,2,0.193315972,0.4,1
81505,20,0.0%,62.4%,A,3,1,2,0.167701389,0.4,1
145369,20,0.0%,62.4%,A,3,1,2,0.438722222,1.0,1
176923,20,0.0%,62.4%,A,3,1,2,0.3453125,0.8,1
206495,20,0.0%,62.4%,A,3,1,2,0.128576389,0.3,1
203199,20,0.0%,62.4%,A,3,1,2,0.188296875,0.4,1
181152,20,0.0%,62.4%,A,3,1,2,0.272109375,0.6,1
211482,20,0.0%,62.4%,A,3,1,2,0.039333333,0.1,1
128466,20,0.0%,62.4%,A,3,1,2,0.131534722,0.3,1
203227,20,0.0%,62.4%,A,3,1,2,0.257213542,0.6,1
127429,20,0.0%,62.4%,A,3,1,2,0.069109954,0.2,1
142998,20,0.0%,62.4%,A,3,1,2,0.272631944,0.6,1
83485,20,0.0%,62.4%,A,3,1,2,0.165569444,0.4,1
203417,20,0.0%,62.4%,A,3,1,2,0.222415509,0.5,1
145467,20,0.0%,62.4%,A,3,1,2,0.365231481,0.8,1
131413,20,0.0%,62.4%,A,3,1,2,0.047444444,0.1,1
60008,20,0.0%,62.4%,A,3,1,2,0.238194444,0.5,1
203593,20,0.0%,62.4%,A,3,1,2,0.153695602,0.4,1
56060,20,0.0%,62.4%,A,3,1,2,0.138849537,0.3,1
189029,20,0.0%,62.4%,A,3,1,2,0.280989583,0.6,1
65752,20,0.0%,62.4%,A,3,1,2,0.149354167,0.3,1
177598,20,0.0%,62.4%,A,3,1,2,0.307784722,0.7,1
66278,20,0.0%,62.4%,A,3,1,2,0.21412037,0.5,1
211920,20,0.0%,62.4%,A,3,1,2,0.051203125,0.1,1
34465,20,0.0%,62.4%,A,3,1,2,0.084873264,0.2,1
33009,20,0.0%,62.4%,A,3,1,2,0.477180556,1.1,1
12907,20,0.0%,62.4%,A,3,1,2,0.053625,0.1,1
1688,20,0.0%,62.4%,A,3,1,2,0.080277778,0.2,1
42144,20,0.0%,62.4%,A,3,1,2,0.208203125,0.5,1
35345,20,0.0%,62.4%,A,3,1,2,0.338722222,0.8,1
1149,20,0.0%,62.4%,A,3,1,2,0.3378125,0.8,1
13146,20,0.0%,62.4%,A,3,1,2,0.040347222,0.1,1
11218,20,0.0%,62.4%,A,3,1,2,0.230594907,0.5,1
35713,20,0.0%,62.4%,A,3,1,2,0.271875,0.6,1
41638,20,0.0%,62.4%,A,3,1,2,0.2784375,0.6,1
13252,20,0.0%,62.4%,A,3,1,2,0.089185185,0.2,1
42925,20,0.0%,62.4%,A,3,1,2,0.36328125,0.8,1
35857,20,0.0%,62.4%,A,3,1,2,0.204383102,0.5,1
48704,20,0.0%,62.4%,A,3,1,2,0.254114583,0.6,1
35889,20,0.0%,62.4%,A,3,1,2,0.230489583,0.5,1
12845,20,0.0%,62.4%,A,3,1,2,0.120555556,0.3,1
13289,20,0.0%,62.4%,A,3,1,2,0.139027778,0.3,1
40782,20,0.0%,62.4%,A,3,1,2,0.266097222,0.6,1
1171,20,0.0%,62.4%,A,3,1,2,0.376736111,0.9,1
40940,20,0.0%,62.4%,A,3,1,2,0.298863426,0.7,1
36400,20,0.0%,62.4%,A,3,1,2,0.081537037,0.2,1
18452,20,0.0%,62.4%,A,3,1,2,0.041166667,0.1,1
36688,20,0.0%,62.4%,A,3,1,2,0.13225,0.3,1
11345,20,0.0%,62.5%,A,3,1,2,0.22872338,0.5,1
13873,20,0.0%,62.5%,A,3,1,2,0.061930556,0.1,1
19095,20,0.0%,62.5%,A,3,1,2,0.070182292,0.2,1
36850,20,0.0%,62.5%,A,3,1,2,0.341979167,0.8,1
5880,20,0.0%,62.5%,A,3,1,2,0.206886574,0.5,1
24769,20,0.0%,62.5%,A,3,1,2,0.247037037,0.6,1
19365,20,0.0%,62.5%,A,3,1,2,0.092399306,0.2,1
8002,20,0.0%,62.5%,A,3,1,2,0.117487847,0.3,1
34829,20,0.0%,62.5%,A,3,1,2,0.119393519,0.3,1
37313,20,0.0%,62.5%,A,3,1,2,0.161104167,0.4,1
3881,20,0.0%,62.5%,A,3,1,2,0.071614583,0.2,1
13914,20,0.0%,62.5%,A,3,1,2,0.038759259,0.1,1
3886,20,0.0%,62.5%,A,3,1,2,0.071614583,0.2,1
37368,20,0.0%,62.5%,A,3,1,2,0.470190972,1.1,1
3498,20,0.0%,62.5%,A,3,1,2,0.070335648,0.2,1
26004,20,0.0%,62.5%,A,3,1,2,0.231833333,0.5,1
40787,20,0.0%,62.5%,A,3,1,2,0.335,0.8,1
37905,20,0.0%,62.5%,A,3,1,2,0.124902778,0.3,1
17046,20,0.0%,62.5%,A,3,1,2,0.108854167,0.3,1
4856,20,0.0%,62.5%,A,3,1,2,0.053736111,0.1,1
32896,20,0.0%,62.5%,A,3,1,2,0.094428241,0.2,1
9033,20,0.0%,62.5%,A,3,1,2,0.177291667,0.4,1
41382,20,0.0%,62.5%,A,3,1,2,0.394453125,0.9,1
2384,20,0.0%,62.5%,A,3,1,2,0.27546875,0.6,1
18490,20,0.0%,62.5%,A,3,1,2,0.092685185,0.2,1
1471,20,0.0%,62.5%,A,3,1,2,0.272109375,0.6,1
1631,20,0.0%,62.5%,A,3,1,2,0.065145833,0.2,1
38448,20,0.0%,62.5%,A,3,1,2,0.331665509,0.8,1
33688,20,0.0%,62.5%,A,3,1,2,0.215,0.5,1
38458,20,0.0%,62.5%,A,3,1,2,0.321041667,0.7,1
42280,20,0.0%,62.5%,A,3,1,2,0.255052083,0.6,1
38816,20,0.0%,62.5%,A,3,1,2,0.083850694,0.2,1
42897,20,0.0%,62.5%,A,3,1,2,0.27474537,0.6,1
39059,20,0.0%,62.5%,A,3,1,2,0.350741319,0.8,1
12215,20,0.0%,62.5%,A,3,1,2,0.186302083,0.4,1
39121,20,0.0%,62.5%,A,3,1,2,0.363368056,0.8,1
44815,20,0.0%,62.5%,A,3,1,2,0.340314815,0.8,1
39383,20,0.0%,62.5%,A,3,1,2,0.368634259,0.9,1
34539,20,0.0%,62.5%,A,3,1,2,0.273523148,0.6,1
29312,20,0.0%,62.5%,A,3,1,2,0.08330787,0.2,1
47942,20,0.0%,62.5%,A,3,1,2,0.338954861,0.8,1
29778,20,0.0%,62.5%,A,3,1,2,0.103952546,0.2,1
48948,20,0.0%,62.5%,A,3,1,2,0.07596875,0.2,1
39793,20,0.0%,62.5%,A,3,1,2,0.153695602,0.4,1
49708,20,0.0%,62.5%,A,3,1,2,0.133481481,0.3,1
30692,20,0.0%,62.5%,A,3,1,2,0.110261574,0.3,1
50676,20,0.0%,62.5%,A,3,1,2,0.366564236,0.8,1
30757,20,0.0%,62.5%,A,3,1,2,0.13475,0.3,1
22450,20,0.0%,62.5%,A,3,1,2,0.193555556,0.4,1
30764,20,0.0%,62.6%,A,3,1,2,0.14179456,0.3,1
52154,20,0.0%,62.6%,A,3,1,2,0.064777778,0.1,1
11051,20,0.0%,62.6%,A,3,1,2,0.075472222,0.2,1
35218,20,0.0%,62.6%,A,3,1,2,0.273523148,0.6,1
40329,20,0.0%,62.6%,A,3,1,2,0.279739583,0.6,1
35269,20,0.0%,62.6%,A,3,1,2,0.148166667,0.3,1
40519,20,0.0%,62.6%,A,3,1,2,0.230810185,0.5,1
40505,20,0.0%,62.6%,A,3,1,2,0.321041667,0.7,1
1076817,19,0.0%,62.6%,A,3,1,2,0.157806713,0.3,1
1099512,19,0.0%,62.6%,A,3,1,2,0.234292824,0.5,1
1136810,19,0.0%,62.6%,A,3,1,2,0.19375,0.4,1
1104331,19,0.0%,62.6%,A,3,1,2,0.147875,0.3,1
1169109,19,0.0%,62.6%,A,3,1,2,0.296633102,0.7,1
1080877,19,0.0%,62.6%,A,3,1,2,0.078871528,0.2,1
1086326,19,0.0%,62.6%,A,3,1,2,0.078111111,0.2,1
1104966,19,0.0%,62.6%,A,3,1,2,0.104921875,0.2,1
1140515,19,0.0%,62.6%,A,3,1,2,0.200074074,0.4,1
1077657,19,0.0%,62.6%,A,3,1,2,0.0385,0.1,1
1153050,19,0.0%,62.6%,A,3,1,2,0.263411458,0.6,1
1106405,19,0.0%,62.6%,A,3,1,2,0.173462963,0.4,1
1094361,19,0.0%,62.6%,A,3,1,2,0.062013889,0.1,1
1083117,19,0.0%,62.6%,A,3,1,2,0.09274537,0.2,1
1079246,19,0.0%,62.6%,A,3,1,2,0.223055556,0.5,1
1081695,19,0.0%,62.6%,A,3,1,2,0.1220625,0.3,1
1074721,19,0.0%,62.6%,A,3,1,2,0.087953704,0.2,1
1110298,19,0.0%,62.6%,A,3,1,2,0.03,0.1,1
1138479,19,0.0%,62.6%,A,3,1,2,0.109490741,0.2,1
1111210,19,0.0%,62.6%,A,3,1,2,0.1480625,0.3,1
1143789,19,0.0%,62.6%,A,3,1,2,0.09590625,0.2,1
1111467,19,0.0%,62.6%,A,3,1,2,0.233883102,0.5,1
1099890,19,0.0%,62.6%,A,3,1,2,0.072177083,0.2,1
1083617,19,0.0%,62.6%,A,3,1,2,0.056655093,0.1,1
1074616,19,0.0%,62.6%,A,3,1,2,0.154600694,0.3,1
1078458,19,0.0%,62.6%,A,3,1,2,0.161181134,0.4,1
1075458,19,0.0%,62.6%,A,3,1,2,0.232390625,0.5,1
1084079,19,0.0%,62.6%,A,3,1,2,0.069197917,0.2,1
1075985,19,0.0%,62.6%,A,3,1,2,0.053981481,0.1,1
1092353,19,0.0%,62.6%,A,3,1,2,0.175902778,0.4,1
1129134,19,0.0%,62.6%,A,3,1,2,0.042838542,0.1,1
1084515,19,0.0%,62.6%,A,3,1,2,0.072462963,0.2,1
1132431,19,0.0%,62.6%,A,3,1,2,0.091,0.2,1
1114955,19,0.0%,62.6%,A,3,1,2,0.1659375,0.4,1
1135683,19,0.0%,62.6%,A,3,1,2,0.1065625,0.2,1
1117203,19,0.0%,62.6%,A,3,1,2,0.185815972,0.4,1
1086499,19,0.0%,62.6%,A,3,1,2,0.09274537,0.2,1
1087247,19,0.0%,62.6%,A,3,1,2,0.036666667,0.1,1
1138407,19,0.0%,62.6%,A,3,1,2,0.135266204,0.3,1
1075283,19,0.0%,62.6%,A,3,1,2,0.248015625,0.5,1
1138942,19,0.0%,62.6%,A,3,1,2,0.162555556,0.4,1
1119520,19,0.0%,62.6%,A,3,1,2,0.128385417,0.3,1
1097619,19,0.0%,62.7%,A,3,1,2,0.047111111,0.1,1
1075313,19,0.0%,62.7%,A,3,1,2,0.057395833,0.1,1
1145192,19,0.0%,62.7%,A,3,1,2,0.145399306,0.3,1
1121004,19,0.0%,62.7%,A,3,1,2,0.3325,0.7,1
1099888,19,0.0%,62.7%,A,3,1,2,0.08465625,0.2,1
1093591,19,0.0%,62.7%,A,3,1,2,0.0771875,0.2,1
1152454,19,0.0%,62.7%,A,3,1,2,0.278828125,0.6,1
1078575,19,0.0%,62.7%,A,3,1,2,0.062416667,0.1,1
1162486,19,0.0%,62.7%,A,3,1,2,0.225689815,0.5,1
1093983,19,0.0%,62.7%,A,3,1,2,0.050263889,0.1,1
1166190,19,0.0%,62.7%,A,3,1,2,0.380138889,0.8,1
1085853,19,0.0%,62.7%,A,3,1,2,0.065023148,0.1,1
1074429,19,0.0%,62.7%,A,3,1,2,0.070277778,0.2,1
1078893,19,0.0%,62.7%,A,3,1,2,0.061649306,0.1,1
1062093,19,0.0%,62.7%,A,3,1,2,0.071166667,0.2,1
1061020,19,0.0%,62.7%,A,3,1,2,0.142989583,0.3,1
1065166,19,0.0%,62.7%,A,3,1,2,0.087953704,0.2,1
1068179,19,0.0%,62.7%,A,3,1,2,0.075655093,0.2,1
1053975,19,0.0%,62.7%,A,3,1,2,0.049012731,0.1,1
1068291,19,0.0%,62.7%,A,3,1,2,0.05134375,0.1,1
1057502,19,0.0%,62.7%,A,3,1,2,0.212673611,0.5,1
1057709,19,0.0%,62.7%,A,3,1,2,0.077025463,0.2,1
988169,19,0.0%,62.7%,A,3,1,2,0.432465278,0.9,1
1048917,19,0.0%,62.7%,A,3,1,2,0.038652778,0.1,1
1071019,19,0.0%,62.7%,A,3,1,2,0.1071875,0.2,1
1049532,19,0.0%,62.7%,A,3,1,2,0.087875,0.2,1
1057049,19,0.0%,62.7%,A,3,1,2,0.099662037,0.2,1
1066088,19,0.0%,62.7%,A,3,1,2,0.183142361,0.4,1
1050246,19,0.0%,62.7%,A,3,1,2,0.050520833,0.1,1
1055399,19,0.0%,62.7%,A,3,1,2,0.071276042,0.2,1
1070573,19,0.0%,62.7%,A,3,1,2,0.173541667,0.4,1
1066190,19,0.0%,62.7%,A,3,1,2,0.086733218,0.2,1
1056534,19,0.0%,62.7%,A,3,1,2,0.044236111,0.1,1
1056069,19,0.0%,62.7%,A,3,1,2,0.183180556,0.4,1
1070778,19,0.0%,62.7%,A,3,1,2,0.163527778,0.4,1
1053088,19,0.0%,62.7%,A,3,1,2,0.126446759,0.3,1
1053905,19,0.0%,62.7%,A,3,1,2,0.236748843,0.5,1
1049605,19,0.0%,62.7%,A,3,1,2,0.196338542,0.4,1
1052321,19,0.0%,62.7%,A,3,1,2,0.177977431,0.4,1
1052100,19,0.0%,62.7%,A,3,1,2,0.164888889,0.4,1
1061787,19,0.0%,62.7%,A,3,1,2,0.210648148,0.5,1
1068705,19,0.0%,62.7%,A,3,1,2,0.349822917,0.8,1
1054836,19,0.0%,62.7%,A,3,1,2,0.076197917,0.2,1
1005672,19,0.0%,62.7%,A,3,1,2,0.276328125,0.6,1
1065890,19,0.0%,62.7%,A,3,1,2,0.091666667,0.2,1
1056233,19,0.0%,62.7%,A,3,1,2,0.258173611,0.6,1
987121,19,0.0%,62.7%,A,3,1,2,0.390752315,0.9,1
1051651,19,0.0%,62.7%,A,3,1,2,0.1509375,0.3,1
1055826,19,0.0%,62.7%,A,3,1,2,0.292578125,0.6,1
1034006,19,0.0%,62.7%,A,3,1,2,0.006722222,0.0,1
1025228,19,0.0%,62.7%,A,3,1,2,0.305222222,0.7,1
1058619,19,0.0%,62.8%,A,3,1,2,0.244097222,0.5,1
1053456,19,0.0%,62.8%,A,3,1,2,0.1785,0.4,1
1058770,19,0.0%,62.8%,A,3,1,2,0.185208333,0.4,1
1060307,19,0.0%,62.8%,A,3,1,2,0.135633681,0.3,1
1050618,19,0.0%,62.8%,A,3,1,2,0.191276042,0.4,1
1052678,19,0.0%,62.8%,A,3,1,2,0.044722222,0.1,1
1052391,19,0.0%,62.8%,A,3,1,2,0.034390625,0.1,1
1065237,19,0.0%,62.8%,A,3,1,2,0.059614583,0.1,1
1053133,19,0.0%,62.8%,A,3,1,2,0.124444444,0.3,1
1063345,19,0.0%,62.8%,A,3,1,2,0.068177083,0.1,1
1069729,19,0.0%,62.8%,A,3,1,2,0.064247685,0.1,1
1052781,19,0.0%,62.8%,A,3,1,2,0.07875,0.2,1
1047715,19,0.0%,62.8%,A,3,1,2,0.24375,0.5,1
1050037,19,0.0%,62.8%,A,3,1,2,0.061111111,0.1,1
1050504,19,0.0%,62.8%,A,3,1,2,0.212673611,0.5,1
1067567,19,0.0%,62.8%,A,3,1,2,0.061152778,0.1,1
1051208,19,0.0%,62.8%,A,3,1,2,0.140686921,0.3,1
1052945,19,0.0%,62.8%,A,3,1,2,0.220225694,0.5,1
1064565,19,0.0%,62.8%,A,3,1,2,0.21275463,0.5,1
1027593,19,0.0%,62.8%,A,3,1,2,0.365231481,0.8,1
1063205,19,0.0%,62.8%,A,3,1,2,0.171111111,0.4,1
991106,19,0.0%,62.8%,A,3,1,2,0.325572917,0.7,1
992784,19,0.0%,62.8%,A,3,1,2,0.365231481,0.8,1
1051469,19,0.0%,62.8%,A,3,1,2,0.222333333,0.5,1
1070352,19,0.0%,62.8%,A,3,1,2,0.226371528,0.5,1
991687,19,0.0%,62.8%,A,3,1,2,0.338954861,0.7,1
1007851,19,0.0%,62.8%,A,3,1,2,0.185856481,0.4,1
1072879,19,0.0%,62.8%,A,3,1,2,0.214666667,0.5,1
1070452,19,0.0%,62.8%,A,3,1,2,0.036416667,0.1,1
1029050,19,0.0%,62.8%,A,3,1,2,0.055611111,0.1,1
1070485,19,0.0%,62.8%,A,3,1,2,0.161145833,0.4,1
1030056,19,0.0%,62.8%,A,3,1,2,0.155280093,0.3,1
1070493,19,0.0%,62.8%,A,3,1,2,0.030082176,0.1,1
1051916,19,0.0%,62.8%,A,3,1,2,0.1271875,0.3,1
1054940,19,0.0%,62.8%,A,3,1,2,0.1785,0.4,1
1055622,19,0.0%,62.8%,A,3,1,2,0.107612847,0.2,1
1062158,19,0.0%,62.8%,A,3,1,2,0.026421875,0.1,1
881460,19,0.0%,62.8%,A,3,1,2,0.031640625,0.1,1
877773,19,0.0%,62.8%,A,3,1,2,0.017536458,0.0,1
905965,19,0.0%,62.8%,A,3,1,2,0.004125,0.0,1
958567,19,0.0%,62.8%,A,3,1,2,0.130333333,0.3,1
910022,19,0.0%,62.8%,A,3,1,2,0.004354167,0.0,1
886448,19,0.0%,62.8%,A,3,1,2,0.057659722,0.1,1
914202,19,0.0%,62.8%,A,3,1,2,0.137222222,0.3,1
939139,19,0.0%,62.8%,A,3,1,2,0.376736111,0.8,1
887112,19,0.0%,62.8%,A,3,1,2,0.094340278,0.2,1
960170,19,0.0%,62.8%,A,3,1,2,0.33280787,0.7,1
977810,19,0.0%,62.8%,A,3,1,2,0.376736111,0.8,1
928471,19,0.0%,62.8%,A,3,1,2,0.080861111,0.2,1
882061,19,0.0%,62.8%,A,3,1,2,0.054618056,0.1,1
940491,19,0.0%,62.8%,A,3,1,2,0.275916667,0.6,1
906073,19,0.0%,62.9%,A,3,1,2,0.040096065,0.1,1
914287,19,0.0%,62.9%,A,3,1,2,0.09856713,0.2,1
956986,19,0.0%,62.9%,A,3,1,2,0.230411458,0.5,1
928527,19,0.0%,62.9%,A,3,1,2,0.050703704,0.1,1
899898,19,0.0%,62.9%,A,3,1,2,0.026825231,0.1,1
890427,19,0.0%,62.9%,A,3,1,2,0.042925926,0.1,1
977169,19,0.0%,62.9%,A,3,1,2,0.2603125,0.6,1
964057,19,0.0%,62.9%,A,3,1,2,0.044305556,0.1,1
890894,19,0.0%,62.9%,A,3,1,2,0.135868056,0.3,1
926577,19,0.0%,62.9%,A,3,1,2,0.231743056,0.5,1
893979,19,0.0%,62.9%,A,3,1,2,0.026542824,0.1,1
881565,19,0.0%,62.9%,A,3,1,2,0.058680556,0.1,1
952757,19,0.0%,62.9%,A,3,1,2,0.267838542,0.6,1
918521,19,0.0%,62.9%,A,3,1,2,0.092685185,0.2,1
907536,19,0.0%,62.9%,A,3,1,2,0.214560185,0.5,1
965056,19,0.0%,62.9%,A,3,1,2,0.27546875,0.6,1
981737,19,0.0%,62.9%,A,3,1,2,0.335,0.7,1
941975,19,0.0%,62.9%,A,3,1,2,0.366564236,0.8,1
923360,19,0.0%,62.9%,A,3,1,2,0.259,0.6,1
918546,19,0.0%,62.9%,A,3,1,2,0.092685185,0.2,1
902440,19,0.0%,62.9%,A,3,1,2,0.048148148,0.1,1
877141,19,0.0%,62.9%,A,3,1,2,0.088407407,0.2,1
957370,19,0.0%,62.9%,A,3,1,2,0.246797454,0.5,1
966368,19,0.0%,62.9%,A,3,1,2,0.2660625,0.6,1
914078,19,0.0%,62.9%,A,3,1,2,0.038194444,0.1,1
967625,19,0.0%,62.9%,A,3,1,2,0.32703125,0.7,1
892121,19,0.0%,62.9%,A,3,1,2,0.07854456,0.2,1
968125,19,0.0%,62.9%,A,3,1,2,0.438722222,1.0,1
946580,19,0.0%,62.9%,A,3,1,2,0.27421875,0.6,1
942318,19,0.0%,62.9%,A,3,1,2,0.276328125,0.6,1
914148,19,0.0%,62.9%,A,3,1,2,0.147265625,0.3,1
968306,19,0.0%,62.9%,A,3,1,2,0.253611111,0.6,1
929965,19,0.0%,62.9%,A,3,1,2,0.061444444,0.1,1
890449,19,0.0%,62.9%,A,3,1,2,0.0966875,0.2,1
935065,19,0.0%,62.9%,A,3,1,2,0.255155093,0.6,1
943286,19,0.0%,62.9%,A,3,1,2,0.280546875,0.6,1
977891,19,0.0%,62.9%,A,3,1,2,0.3325,0.7,1
919073,19,0.0%,62.9%,A,3,1,2,0.043159722,0.1,1
900521,19,0.0%,62.9%,A,3,1,2,0.163395833,0.4,1
973349,19,0.0%,62.9%,A,3,1,2,0.355222222,0.8,1
950492,19,0.0%,62.9%,A,3,1,2,0.365231481,0.8,1
906145,19,0.0%,62.9%,A,3,1,2,0.014972222,0.0,1
892894,19,0.0%,62.9%,A,3,1,2,0.052759259,0.1,1
943927,19,0.0%,62.9%,A,3,1,2,0.2660625,0.6,1
887373,19,0.0%,62.9%,A,3,1,2,0.041282986,0.1,1
974486,19,0.0%,62.9%,A,3,1,2,0.362622685,0.8,1
955067,19,0.0%,62.9%,A,3,1,2,0.208203125,0.5,1
944231,19,0.0%,62.9%,A,3,1,2,0.358681134,0.8,1
923976,19,0.0%,62.9%,A,3,1,2,0.1575,0.3,1
913804,19,0.0%,62.9%,A,3,1,2,0.0144375,0.0,1
979604,19,0.0%,62.9%,A,3,1,2,0.370023148,0.8,1
927730,19,0.0%,63.0%,A,3,1,2,0.143229167,0.3,1
980187,19,0.0%,63.0%,A,3,1,2,0.089166667,0.2,1
876244,19,0.0%,63.0%,A,3,1,2,0.2265,0.5,1
923422,19,0.0%,63.0%,A,3,1,2,0.084861111,0.2,1
910657,19,0.0%,63.0%,A,3,1,2,0.372731481,0.8,1
891128,19,0.0%,63.0%,A,3,1,2,0.060666667,0.1,1
975116,19,0.0%,63.0%,A,3,1,2,0.329190394,0.7,1
910276,19,0.0%,63.0%,A,3,1,2,0.02603125,0.1,1
975117,19,0.0%,63.0%,A,3,1,2,0.374045139,0.8,1
923971,19,0.0%,63.0%,A,3,1,2,0.171175926,0.4,1
946020,19,0.0%,63.0%,A,3,1,2,0.432465278,0.9,1
939056,19,0.0%,63.0%,A,3,1,2,0.121333333,0.3,1
877454,19,0.0%,63.0%,A,3,1,2,0.154917245,0.3,1
880759,19,0.0%,63.0%,A,3,1,2,0.046884259,0.1,1
775675,19,0.0%,63.0%,A,3,1,2,0.261536458,0.6,1
795401,19,0.0%,63.0%,A,3,1,2,0.227065972,0.5,1
698277,19,0.0%,63.0%,A,3,1,2,0.293015625,0.6,1
714177,19,0.0%,63.0%,A,3,1,2,0.364,0.8,1
830045,19,0.0%,63.0%,A,3,1,2,0.144,0.3,1
830580,19,0.0%,63.0%,A,3,1,2,0.17625,0.4,1
858824,19,0.0%,63.0%,A,3,1,2,0.07846875,0.2,1
870182,19,0.0%,63.0%,A,3,1,2,0.044861111,0.1,1
832543,19,0.0%,63.0%,A,3,1,2,0.204125,0.4,1
863874,19,0.0%,63.0%,A,3,1,2,0.04875,0.1,1
865905,19,0.0%,63.0%,A,3,1,2,0.05346875,0.1,1
697879,19,0.0%,63.0%,A,3,1,2,0.370505787,0.8,1
839065,19,0.0%,63.0%,A,3,1,2,0.126930556,0.3,1
730050,19,0.0%,63.0%,A,3,1,2,0.28994213,0.6,1
777877,19,0.0%,63.0%,A,3,1,2,0.364467593,0.8,1
802507,19,0.0%,63.0%,A,3,1,2,0.089148148,0.2,1
708537,19,0.0%,63.0%,A,3,1,2,0.342375,0.8,1
831718,19,0.0%,63.0%,A,3,1,2,0.035159722,0.1,1
857811,19,0.0%,63.0%,A,3,1,2,0.074765625,0.2,1
863571,19,0.0%,63.0%,A,3,1,2,0.018740741,0.0,1
755377,19,0.0%,63.0%,A,3,1,2,0.360013889,0.8,1
875779,19,0.0%,63.0%,A,3,1,2,0.0118125,0.0,1
705056,19,0.0%,63.0%,A,3,1,2,0.308,0.7,1
870439,19,0.0%,63.0%,A,3,1,2,0.030625,0.1,1
830535,19,0.0%,63.0%,A,3,1,2,0.125384259,0.3,1
780829,19,0.0%,63.0%,A,3,1,2,0.277604167,0.6,1
868131,19,0.0%,63.0%,A,3,1,2,0.036768519,0.1,1
730052,19,0.0%,63.0%,A,3,1,2,0.283773148,0.6,1
748864,19,0.0%,63.0%,A,3,1,2,0.168800926,0.4,1
815293,19,0.0%,63.0%,A,3,1,2,0.338722222,0.7,1
857941,19,0.0%,63.0%,A,3,1,2,0.0316875,0.1,1
868630,19,0.0%,63.0%,A,3,1,2,0.045740741,0.1,1
775677,19,0.0%,63.0%,A,3,1,2,0.224456019,0.5,1
698736,19,0.0%,63.0%,A,3,1,2,0.27421875,0.6,1
872908,19,0.0%,63.0%,A,3,1,2,0.03192419,0.1,1
829280,19,0.0%,63.0%,A,3,1,2,0.180458333,0.4,1
833942,19,0.0%,63.0%,A,3,1,2,0.026546296,0.1,1
714760,19,0.0%,63.1%,A,3,1,2,0.085321759,0.2,1
814973,19,0.0%,63.1%,A,3,1,2,0.362622685,0.8,1
863615,19,0.0%,63.1%,A,3,1,2,0.030856481,0.1,1
834348,19,0.0%,63.1%,A,3,1,2,0.0445,0.1,1
813612,19,0.0%,63.1%,A,3,1,2,0.338722222,0.7,1
794695,19,0.0%,63.1%,A,3,1,2,0.128576389,0.3,1
713862,19,0.0%,63.1%,A,3,1,2,0.254114583,0.6,1
795374,19,0.0%,63.1%,A,3,1,2,0.083850694,0.2,1
701787,19,0.0%,63.1%,A,3,1,2,0.188296875,0.4,1
874213,19,0.0%,63.1%,A,3,1,2,0.057586806,0.1,1
774454,19,0.0%,63.1%,A,3,1,2,0.336615741,0.7,1
867733,19,0.0%,63.1%,A,3,1,2,0.0875,0.2,1
745454,19,0.0%,63.1%,A,3,1,2,0.109739583,0.2,1
713856,19,0.0%,63.1%,A,3,1,2,0.2625,0.6,1
857621,19,0.0%,63.1%,A,3,1,2,0.04375,0.1,1
813599,19,0.0%,63.1%,A,3,1,2,0.370505787,0.8,1
864595,19,0.0%,63.1%,A,3,1,2,0.087803819,0.2,1
857733,19,0.0%,63.1%,A,3,1,2,0.080625,0.2,1
724778,19,0.0%,63.1%,A,3,1,2,0.430125,0.9,1
814960,19,0.0%,63.1%,A,3,1,2,0.336194444,0.7,1
867009,19,0.0%,63.1%,A,3,1,2,0.182986111,0.4,1
843882,19,0.0%,63.1%,A,3,1,2,0.43225,0.9,1
870771,19,0.0%,63.1%,A,3,1,2,0.016701389,0.0,1
747086,19,0.0%,63.1%,A,3,1,2,0.107997685,0.2,1
709563,19,0.0%,63.1%,A,3,1,2,0.305222222,0.7,1
